"","3","11","17","18","52","60","75","76","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","124","125","129","136","137","139","143","148","150","151","152","154","157","158","160","161","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186"
"FLJ40194",159.73206,106.67326,104.8162,101.65941,99.14108,112.94512,92.09645,89.32499,121.9798,94.04141,92.6235,97.50014,117.65334,101.51523,111.62798,71.71547,84.14646,111.67199,77.89515,106.10006,115.16409,115.61011,111.50302,109.83351,95.04127,97.36321,84.43273,100.85332,106.37165,115.19295,92.23698,98.40919,103.48712,130.14899,140.19607,115.72321,124.41921,93.42371,77.15229,134.87276,92.57463,85.53297,80.32331,231.22375,104.35252,130.30406,207.23982,81.29784,100.39785,92.58572,103.65316,90.36843,131.74329,89.14937,101.88139,119.23782,139.18442,145.89858,85.10004,91.78179,81.10875,107.05543,93.7841,106.27183,149.93966,132.50615,90.84585,87.41831,151.94911,114.06317,126.984,119.382,127.62608,128.05651,103.3155,115.88322,107.21877,127.41713,129.8552,88.14115,74.5083,96.6995
"FLJ40288",44.08754,29.45353,21.50599,25.00472,22.19671,29.00248,28.8384,19.17165,24.07116,21.05362,18.52797,23.22629,29.0698,24.35408,14.51317,21.44596,21.23221,25.3787,14.58877,33.06411,28.54759,24.0364,40.3064,24.95442,23.69915,24.17713,18.67383,21.23985,30.12637,40.27101,18.00266,22.92783,27.15235,31.52986,35.4698,19.17212,32.65611,21.41658,31.62961,39.60377,22.12014,22.15012,21.01155,81.52727,22.43825,42.08624,66.59034,25.62145,35.71136,19.53469,24.40985,19.98423,40.83726,17.79835,15.46457,13.69323,18.80716,36.72227,29.85921,23.8713,39.68427,36.52092,10.25967,25.85944,64.05806,5.34425,38.24081,18.4578,49.22799,21.56927,31.93416,25.60145,28.88355,21.37642,23.56479,26.9112,23.25204,22.38898,33.90257,24.23474,12.8147,23.34567
"FLJ42102",113.71692,100.41462,107.84389,87.96115,125.20447,69.27459,92.82927,78.67157,99.94267,87.70097,67.05139,58.53949,91.41707,98.92986,86.36826,61.07596,90.63639,82.37071,75.80268,92.73736,52.6077,113.45117,99.32151,94.1182,87.81564,61.24525,82.3193,99.04457,108.89144,134.20348,61.817,77.55924,102.11519,130.98639,136.10223,89.35835,118.58132,113.10344,71.61481,114.68944,86.97044,88.16882,63.40661,249.17451,87.4408,110.39068,185.15969,82.76654,85.65997,62.65341,112.09004,83.35809,85.554,71.32631,85.20428,106.57443,152.08391,94.38137,57.43041,96.17449,90.41695,134.36413,91.24142,74.52396,141.63154,83.05546,95.3071,91.01855,110.98016,88.40159,150.4145,137.40775,122.05165,87.38127,104.92725,130.0726,109.5997,127.85081,141.87841,126.83033,110.51768,124.92327
"FLJ42393",169.06682,118.10756,83.94811,77.12926,153.441,116.95863,125.44559,103.06855,224.75801,97.62403,147.06194,82.8231,122.10126,118.55236,99.64843,111.95726,133.49265,86.97489,124.61472,104.28869,132.12174,115.22072,103.34737,109.12371,126.85722,79.6149,134.79962,118.16973,166.34381,115.63322,63.34446,126.18221,110.95215,150.99661,169.6544,111.3643,151.45675,133.17881,99.20313,131.5701,83.86418,130.92469,152.58044,164.7946,152.59912,130.3383,172.0323,140.25038,122.94874,122.19326,177.75214,149.18371,167.73091,148.08408,155.18356,122.56427,138.42018,178.19512,112.71245,133.05983,148.62441,166.654,154.89744,179.59411,135.33324,118.58762,198.57153,125.20967,141.07261,256.91574,113.55648,134.47254,139.93792,74.45064,95.61974,125.51984,100.86786,115.51252,103.17516,107.75592,118.54073,101.33353
"FLJ42627",155.54656,123.78766,121.118935,135.225455,141.2968,143.055155,155.172175,113.721285,128.212545,113.123795,148.936295,133.23624,122.976165,143.71812,152.56715,123.82654,278.50038,139.911485,110.18332,95.57247,105.187355,146.775215,96.1606,131.261015,135.189605,102.470265,141.28687,115.19785,124.356515,158.493895,178.978085,142.2294,175.573045,153.27859,172.168875,129.21141,158.96878,130.6246,142.298925,128.30203,129.83254,155.12793,111.01536,185.65004,128.94117,109.67388,166.7342,119.425245,126.95603,150.034265,162.10242,185.9669,151.924685,424.00097,119.946295,151.826655,165.40744,125.820755,121.5954,177.291105,117.00026,89.44091,112.249995,153.69948,207.316825,114.022,117.969965,113.74307,140.49611,156.72332,132.52404,150.835375,180.045985,168.403395,142.229715,150.46691,166.606555,146.70939,158.737385,175.786535,147.474015,144.683585
"FOXN3-AS2",71.88141,46.33722,46.08679,45.03288,50.27287,49.7744,35.52434,42.9458,57.0031,40.88299,47.0045,36.80951,53.71091,43.48743,57.84141,44.51634,49.59433,29.00696,40.69461,45.9083,54.85752,42.97692,31.37926,52.77369,37.79701,36.57112,38.44471,60.80014,61.3288,55.48008,37.86752,53.64041,43.03569,58.41296,74.79796,50.76462,55.92965,52.34696,42.07711,42.70167,40.61271,51.33032,49.67847,72.81358,39.47119,37.93578,60.36969,33.52833,45.61637,41.28842,61.02714,52.94262,36.21085,47.70427,33.89397,36.00623,44.17405,38.15602,30.6384,46.5554,37.31005,36.82819,33.77633,32.77779,39.05236,33.55009,40.23243,57.17516,50.17578,44.59227,42.9036,44.85994,41.79746,30.61481,48.13766,42.609,38.67285,52.65256,45.34386,35.92554,36.69343,39.07553
"GAS6-AS1",114.72743,80.40989,54.08347,48.99155,83.25963,55.46274,58.32892,61.09109,67.24564,33.07892,83.02019,90.10444,136.11252,69.83246,48.47766,56.42844,50.7272,41.48693,98.74363,41.96972,99.77393,58.16746,53.89831,83.6948,71.92502,78.05919,65.76938,69.1391,56.63546,72.61458,54.9673,72.87217,82.18536,116.34515,121.60931,71.83476,91.0142,75.33826,71.89064,95.78396,84.70726,72.9917,51.51875,125.71914,72.868,76.12275,126.96835,34.02188,91.09037,51.35106,83.54032,53.28732,110.04428,58.7775,48.38419,74.37957,46.7027,102.24775,73.25874,71.72292,41.62151,68.04185,48.04981,39.78738,114.20027,61.23273,106.12025,127.35678,68.84041,123.80429,124.87346,79.9851,82.46281,62.40571,60.78376,90.40136,54.61732,87.21622,58.60906,60.26751,118.06523,68.65568
"GAS8-AS1",97.94771,62.88844,73.78852,69.55677,66.67567,60.43504,45.67785,61.98199,65.23832,50.12759,61.28946,43.64033,61.51728,45.47084,67.28791,43.39175,61.86165,50.41938,44.00629,63.90404,57.78889,55.07348,65.98331,49.78772,54.32877,36.32822,43.68197,54.279,68.40162,102.61559,42.74572,50.59976,56.10077,77.10674,101.18555,56.58657,63.46963,67.32054,52.76447,66.71378,63.5733,48.36608,46.50698,135.42506,54.88771,58.96529,117.4333,64.42803,56.01871,40.78107,86.11434,48.9637,62.55449,54.15182,58.08357,51.49934,102.06061,123.60053,32.83263,61.72735,53.12171,38.21835,41.20309,59.05593,67.02474,50.84109,62.60405,50.18438,113.8282,63.71991,88.78691,83.54116,76.68602,48.91023,60.23918,57.92004,60.60781,68.63238,88.33645,69.01976,55.53049,58.38436
"GASAL1",165.35444,121.51301,93.65903,116.65468,95.20195,111.40905,114.86358,87.83972,111.03806,92.45792,95.00123,113.77695,116.6258,109.12582,112.23619,88.2108,106.17451,94.69895,108.35994,101.37438,113.61424,106.60708,135.31367,107.33807,84.92244,90.57855,95.77771,114.23881,110.67051,96.55972,86.48255,120.4495,117.28187,131.76183,184.72936,126.27059,168.34742,111.37238,111.52505,150.09598,94.22746,124.91473,85.252,283.99569,94.2572,132.79651,79.47912,92.92063,114.61557,71.81288,96.63891,59.78768,144.16151,108.74574,100.77928,87.61996,96.48806,166.24891,82.87226,145.29233,136.77825,143.93028,93.98768,124.53986,166.9905,123.01767,123.11964,126.43787,115.19205,158.56713,165.18974,177.19175,161.91583,107.38472,124.80665,134.17898,128.70473,167.754,172.90611,121.20094,156.73781,120.73172
"GATA3-AS1",108.57646,88.28766,90.25261,86.0164,83.25873,71.53312,62.3177,76.01785,72.78825,88.11416,71.5534,67.38367,71.48496,83.40395,77.99143,67.2275,68.06518,56.01824,66.82719,72.01415,91.71217,66.36462,63.97489,71.04191,64.23474,69.74486,66.80052,81.09806,72.89088,91.02499,64.62043,67.30508,87.1425,88.7868,116.94783,70.0435,92.59273,78.88215,66.33987,91.72619,74.1599,66.26402,77.52272,165.58426,89.06567,80.74188,125.90875,67.01726,61.52232,77.62082,76.83079,61.52451,95.76936,76.0049,69.40627,62.12156,75.75213,77.0157,69.53717,83.98823,55.22318,67.54215,62.44817,74.27011,61.68322,64.84561,59.42901,50.19292,84.46844,67.40663,59.27741,57.39204,67.20076,55.8997,47.22675,54.91829,69.39134,64.4088,77.07574,59.07408,70.62829,64.69331
"GCC2-AS1",221.65637,198.66046,231.52268,182.35652,228.00938,195.9581,148.42175,148.29426,235.2173,207.89129,216.78861,165.37646,164.35213,166.63535,157.5134,214.90439,179.86041,139.87995,152.81359,204.74041,169.29347,175.15759,167.31388,166.12476,186.01683,189.1349,196.78353,226.18536,199.52353,227.4845,154.68106,166.49097,173.98129,160.81819,231.23183,160.69783,175.88985,185.54846,148.41828,175.69131,193.81197,157.28753,195.63137,131.73325,180.45866,153.84031,219.76865,126.61558,155.21289,149.54006,157.19228,134.24759,173.42193,180.26922,166.15509,152.92113,149.13699,187.92253,144.05804,120.73552,155.51578,165.59176,176.12899,165.26602,223.84967,172.62515,142.10436,154.90822,194.01726,161.41327,193.90915,154.62733,187.64937,166.11889,143.79226,181.54766,173.00496,182.65704,237.87782,176.60694,211.10876,170.39039
"GLIS3-AS1",157.61231,122.58158,132.11895,107.94812,141.10675,119.27538,118.97155,102.38609,137.72157,114.52653,106.08968,99.35263,126.15702,109.08258,134.08954,99.22686,97.7886,96.50202,91.86964,105.50778,149.30893,101.66866,107.55023,105.704,123.89277,93.31943,93.5927,119.44356,126.10215,125.22361,103.49217,110.62139,146.41444,122.36023,115.59531,111.5589,127.11308,132.23639,102.43118,141.46971,131.13404,96.59985,112.47163,321.59153,111.27726,219.95737,110.21244,124.2337,156.31568,103.61309,148.93472,98.30881,179.81837,96.89818,129.9075,101.72581,153.02717,207.52388,105.82675,114.39871,153.45411,143.63863,103.99375,126.80044,114.28691,128.64254,108.94103,118.08402,160.70123,114.32036,157.27186,122.58464,125.14832,58.80637,66.85044,37.18258,74.19442,89.49064,144.40876,118.18295,70.5159,74.28296
"GRIK1-AS1",48.96979,35.93202,35.43259,38.02056,40.40186,27.84796,34.176,28.46572,50.72337,33.56692,37.2064,31.98009,34.10778,36.90344,32.45715,26.95259,35.07854,25.31199,25.88296,32.35562,37.15177,35.05135,30.04951,32.57177,32.47478,28.71057,32.08038,34.97516,37.76704,46.54558,27.45149,34.76631,34.73773,47.42666,60.40255,35.20756,52.78176,38.79608,38.7364,30.22741,37.35122,32.86856,29.99539,70.75227,42.49409,31.2472,36.72532,45.79132,45.23305,29.26271,46.86992,41.26193,54.34929,14.87836,27.50359,40.81182,39.34516,42.59316,28.08745,47.25432,29.79985,52.91654,24.44622,42.01011,50.10816,33.07432,36.94611,22.15075,49.78338,35.22828,56.1115,63.97803,60.31329,34.66675,46.87998,47.885,38.97317,46.79504,56.89084,48.28743,38.52194,42.73539
"GRIK1-AS2",118.44801,99.83277,82.56626,83.03066,105.22472,89.30487,81.49462,76.5721,99.39771,82.74346,109.92886,93.62601,86.91903,99.71888,103.99286,99.82046,77.68066,53.97228,95.71434,96.43694,100.59414,120.45284,38.74904,110.66077,71.17656,64.22855,92.5334,116.2052,116.91495,124.71678,80.96732,121.76266,81.53263,90.12168,133.61642,83.72473,109.09396,88.86719,68.07337,112.31007,79.45823,89.66454,76.57872,190.96891,79.19108,87.18999,123.13322,89.689,103.51415,69.91304,115.66642,97.60923,97.9265,108.97876,117.45084,93.39172,102.64937,105.21202,57.83376,96.73125,77.06771,98.4309,116.94929,100.45241,99.79094,73.13024,91.95774,66.5308,102.06758,105.85107,105.95835,125.47094,109.16918,91.84518,70.65478,112.96058,103.4928,96.02069,112.29402,96.89101,108.06377,96.11968
"GSN-AS1",82.18347,57.05017,51.52606,64.24994,43.8026,51.65844,53.48182,51.37611,64.32979,56.90785,43.32979,35.65398,56.81477,51.21694,58.79778,46.97004,45.67424,44.62722,33.69221,48.08751,55.71176,66.1856,48.8655,55.68374,57.96243,44.54776,37.65345,51.94059,54.63135,79.22143,40.15219,54.81921,61.1545,75.41732,79.82511,53.01516,81.97867,58.46701,53.16551,56.74509,57.79201,42.89852,43.1501,120.18047,63.55261,81.74872,117.40589,47.2738,55.2243,60.37301,59.16786,49.16561,68.14967,41.55494,60.99447,50.11436,84.19801,73.54651,42.04239,55.26404,91.67948,65.25674,50.20259,59.92052,68.18725,38.6832,37.56074,44.59542,78.93305,42.40501,53.90827,70.56278,61.35664,47.94049,51.95023,55.41297,48.01031,52.38077,71.95565,57.36677,52.79866,50.57962
"H1FX-AS1",191.15307,159.40459,151.61131,144.18059,149.09134,133.59782,120.10558,110.3828,150.45191,140.23819,120.46749,98.44074,128.09834,97.49337,127.27688,124.98617,127.31401,129.24379,114.24381,118.14414,140.08186,136.70619,194.66973,147.92916,120.99858,104.03507,104.24308,132.0395,147.21428,200.67244,116.90621,117.64625,125.5439,162.34843,188.17535,138.84962,176.65263,127.57007,102.88193,135.82514,138.24721,106.03628,109.56765,262.03914,111.79869,185.84524,286.7444,158.22152,326.99384,145.34333,185.01913,114.07533,172.41272,143.48168,109.93764,137.23541,176.78902,266.64452,84.02766,137.18316,151.87923,159.82831,121.68444,132.43267,195.52901,119.30612,130.91665,144.44445,188.80317,147.43864,79.20775,147.38246,135.46824,127.23765,108.14672,148.31512,117.47268,132.00444,156.98429,123.49499,96.88636,112.43673
"HAND2-AS1",54.87934,62.33621,44.78943,41.54676,64.53594,20.99819,31.01421,29.16959,41.56498,23.07029,31.83451,21.43919,30.92717,31.03348,33.99309,39.21524,47.50966,31.71407,30.46635,27.88822,36.13643,46.60342,47.89405,36.27696,32.85823,40.60565,34.61322,42.43253,36.67799,45.84884,29.11252,34.70326,37.7189,46.32179,51.1755,53.9063,52.03671,35.80373,25.9427,48.33093,26.32147,22.9844,24.45684,140.35538,22.5997,76.28397,68.70198,36.10277,57.79576,28.71817,44.46038,29.26095,100.35506,39.04895,21.98421,27.39148,70.99102,94.97566,20.37182,45.26014,61.41719,40.94948,25.54017,47.85607,35.78942,27.30466,48.07113,42.98824,63.29269,30.98974,56.42113,78.88157,53.44312,31.40969,44.94697,42.93289,25.60375,47.82114,48.01705,40.56428,24.4267,35.63408
"HCG27",612.534643333,522.802873333,459.274873333,543.477343333,414.841126667,524.33152,406.457656667,479.79213,747.32539,308.356933333,540.621193333,490.340943333,376.771483333,510.79289,467.250166667,576.38116,463.06782,492.899383333,703.13448,388.26068,489.132783333,656.197973333,460.963876667,562.637343333,620.874103333,360.437753333,432.15655,479.739943333,680.325206667,553.385376667,407.135233333,534.040953333,355.701626667,432.933083333,357.02606,451.627383333,488.965086667,491.641673333,519.18456,421.672006667,488.9447,486.799953333,543.624263333,417.77657,786.209263333,377.51612,356.761776667,480.36173,351.916056667,363.350503333,434.754456667,516.068296667,542.18108,507.77156,583.509986667,483.865673333,616.166756667,421.424386667,466.156226667,522.939776667,312.51902,384.084853333,369.301893333,406.16254,282.079223333,372.836006667,445.71151,403.38887,455.285826667,478.073546667,464.464156667,800.18981,581.521566667,779.734186667,475.029366667,480.792143333,616.585666667,424.705206667,407.813813333,468.841173333,596.455926667,500.8256
"HCG4",453.29298,444.83475,416.65876,441.38095,412.87543,392.0924,338.08372,283.68259,379.28288,381.31743,442.50384,402.95029,505.5633,412.57962,378.6604,430.32329,379.58909,321.92281,342.19029,418.4279,408.83275,438.34601,261.23321,486.57654,441.70418,380.2937,326.79452,427.26371,478.22427,391.97624,416.21522,417.50843,451.25032,469.66409,471.58476,441.92257,513.8995,300.5075,417.93979,404.39735,446.51756,388.30353,417.64244,499.53951,358.36258,340.63263,258.12599,363.84641,319.64595,507.88343,354.04309,375.19265,439.73235,475.17458,459.1767,431.23329,535.92999,411.46811,364.42099,379.44413,448.16658,333.50988,338.34004,455.14856,505.33834,409.0564,353.02164,286.1963,442.54993,333.57629,354.3657,317.77841,361.59291,256.24989,337.57639,337.03041,296.04453,295.36965,364.59702,395.26809,309.8217,307.47137
"HCG9",52.61753,41.82956,36.69999,38.61203,40.86392,45.63793,28.46716,31.92645,37.11908,47.27411,33.94871,38.39149,45.84667,48.55062,34.95451,37.84697,36.17439,38.81459,40.91097,42.96252,43.28373,56.79044,62.44013,38.69738,28.25821,25.16792,31.33707,49.0798,39.7259,46.18488,34.14473,36.0779,36.54369,61.96474,55.17416,41.71307,53.33216,37.69246,33.76864,43.82893,37.93319,38.27042,30.28215,65.17689,38.23719,36.44923,73.4751,39.73455,32.58314,19.9027,45.96531,48.49573,53.06211,36.58872,42.40353,49.97406,48.26956,36.80023,15.77228,54.35412,36.84328,27.9452,40.91152,32.75692,49.98283,23.04771,41.79505,21.79302,41.06959,48.58663,41.8788,39.41345,39.19403,32.1641,35.76683,45.20523,27.15057,35.22497,38.85398,33.85902,28.51941,38.77317
"HCP5",747.94047,1035.06638,951.00134,1168.10637,989.73421,998.50266,1026.30255,1002.40383,1095.8325,909.39543,1078.49047,1142.36634,951.56488,1091.24862,884.54479,1040.76847,1011.42104,1317.78876,1079.82367,814.81248,958.49786,1224.12593,596.72357,1004.96572,974.522,937.66466,1063.5913,904.02666,1085.45976,748.52197,888.45467,1459.6731,1236.35106,1131.21228,862.50185,1238.42261,902.47446,682.54232,1268.4041,1088.16677,890.65054,1198.883,1211.07311,341.592,1434.16612,872.8846,555.43775,1393.77494,647.702,983.43648,1182.47494,1276.56351,908.7688,1076.97896,915.92565,1091.08857,938.69281,968.54356,1097.70898,937.76291,819.62033,988.13985,1208.7532,913.43196,894.16019,899.52898,905.84363,918.1045,626.7555,1334.2644,586.66511,801.59916,927.9957,1248.62359,1046.30297,890.98963,903.27977,725.18383,853.34732,840.77328,884.8791,848.60114
"HDHD5-AS1",114.00164,102.9009,115.22429,81.28824,68.56211,69.98625,69.4719,64.41013,89.30481,83.82435,65.99088,64.19195,82.73356,66.27038,68.10928,65.14215,60.05092,78.25459,62.67859,63.30365,78.53215,84.14687,115.19431,81.77307,75.14208,39.71267,81.80881,68.72959,86.58162,75.36163,58.88694,70.82983,64.55949,99.85417,131.13031,80.26489,93.32308,73.32723,44.51953,82.91292,63.71587,87.05934,60.29532,190.22878,77.88896,89.74403,188.64803,66.09498,53.32704,67.7014,114.60772,85.01249,110.21029,87.40761,68.8001,68.58743,105.38217,87.54397,48.04402,67.22217,73.35993,56.7218,67.49135,69.38578,93.20181,87.50591,97.20857,104.32605,93.74817,76.67882,87.25935,91.25528,91.65382,76.03771,96.02028,85.25268,77.09589,96.11521,85.62668,55.25741,100.58231,80.2597
"HECW1-IT1",50.18907,38.50604,43.58243,35.07695,45.01914,34.80185,34.92188,35.53118,37.07909,29.66203,38.37803,37.03701,39.1768,23.56799,28.77754,33.44123,40.79436,39.8377,40.83027,38.16379,50.4168,40.93597,50.4847,38.98737,26.8786,32.03485,25.58424,40.47313,34.36392,51.46727,36.77823,38.51928,37.12686,39.70077,66.22731,46.1975,50.75144,42.7199,33.61204,50.3103,35.40662,27.43483,27.52527,92.42563,33.00914,33.65158,72.54083,34.49725,48.98593,23.93042,51.56613,27.53098,59.77541,39.98038,32.34759,36.32696,57.59476,76.38572,28.93339,43.9925,44.99834,36.84222,22.84582,38.85905,52.15437,37.17788,39.74678,46.81214,57.57725,53.66665,45.52356,57.16577,37.00125,41.23468,50.50364,50.92573,36.36567,49.14423,51.44799,35.31592,42.15023,38.35085
"HEXA-AS1",60.52469,55.77803,58.58122,61.50729,51.23601,57.37543,46.82163,60.70982,48.11025,38.6682,47.69596,56.58098,46.25094,44.46411,50.03831,42.43598,43.48589,55.83595,47.21672,35.8555,46.27696,49.51181,67.65952,64.7011,51.21084,47.57426,37.92061,43.97752,55.88531,54.75455,41.75013,50.05335,58.86287,61.65044,66.06141,56.7331,68.45405,57.4574,58.20757,65.05527,58.25036,59.69825,43.77729,126.90135,33.68893,65.28598,90.38955,47.26624,51.57567,36.11116,58.26257,30.647,62.52122,36.71843,36.10806,43.77377,83.24651,85.11661,39.29247,60.17043,55.09799,39.93177,28.18342,49.55084,54.74351,36.74192,40.56896,53.37579,83.87221,53.00925,44.96611,56.3917,50.81332,48.28283,49.89643,68.16173,44.20907,63.83048,48.66654,57.49753,58.15368,51.37831
"HLA-F-AS1",181.28935,183.69038,195.61416,154.75148,174.77367,190.8428,186.98273,196.74255,239.03272,168.04457,194.32977,169.16461,192.65895,163.53675,182.09597,169.98633,202.03274,200.90704,168.14722,148.54624,219.56449,198.79873,177.61148,201.08376,158.81149,160.96843,160.50247,208.68422,188.33427,194.66324,164.11948,211.37193,236.59768,222.1598,229.59687,208.69808,194.14685,198.45847,216.46473,223.96818,192.99963,195.05834,184.81224,200.43868,206.36321,174.67794,217.08009,204.38676,152.74849,142.50761,205.89928,172.90828,224.06311,172.28945,173.37433,168.40353,202.77115,208.28294,142.63412,146.55035,199.30138,170.55422,175.83195,155.85893,224.18296,129.72708,178.68551,154.42752,176.67683,205.68247,240.317,239.80629,251.29457,192.69611,193.18705,229.08717,210.36037,246.17381,248.55721,224.0837,194.12261,201.59317
"HNF1A-AS1",113.6065,54.3089,48.08257,43.81861,70.10778,62.73018,51.94276,41.92165,76.28306,31.95905,52.16338,40.97192,47.43524,54.94359,54.84767,45.61875,67.82601,48.95236,64.30841,53.21605,62.57384,60.6814,86.01791,63.74114,53.97972,39.11349,46.64466,54.19489,59.85348,127.99197,47.09571,63.71226,65.07627,95.26891,102.36136,65.48838,76.58488,67.43299,66.09076,67.07946,49.87602,52.58259,57.16375,212.63041,62.92223,69.63469,341.48238,58.85801,31.11457,45.38894,98.8023,49.31887,96.18909,52.7229,55.74289,58.94576,96.46292,106.37465,24.10281,58.81101,46.25413,56.38133,43.76332,50.2173,103.82432,77.31922,73.00099,63.96046,84.50561,68.3941,78.28186,105.49755,94.55446,56.60552,61.62407,82.12163,62.55932,114.88184,86.97017,65.37976,74.45307,68.2955
"HOXA-AS2",30.90058,34.09503,25.2702,35.85702,31.27669,25.15637,26.11935,31.22954,31.81275,41.96237,19.71498,23.75474,28.19585,37.06939,22.84215,21.20276,33.73814,20.71392,25.72284,23.63775,17.02031,35.41207,35.63125,26.58112,33.90423,25.0036,31.3054,35.19259,32.00113,27.79339,23.60421,29.27432,29.82155,35.53018,46.35194,30.81834,39.55253,21.91897,34.07101,34.77265,24.40246,25.43733,32.56886,54.59389,36.9827,35.07032,46.90114,33.42168,57.26057,37.43232,35.45625,26.46023,45.86891,25.23058,22.69664,33.98786,39.2721,33.96101,31.60662,27.66992,38.85986,29.25589,30.54962,26.69427,33.71505,26.5463,32.20655,31.45423,32.45499,32.05151,35.81187,33.23035,31.8688,22.42668,21.30472,24.61008,30.20358,31.92354,33.33553,36.36212,26.24877,31.85622
"HOXB-AS3",178.32282,143.10022,139.28591,157.87734,155.17574,160.85229,130.91795,115.57233,159.72421,126.09934,118.17151,113.17824,154.38414,138.11375,168.58744,131.40594,142.48097,138.72046,111.41937,142.57478,162.00374,127.29504,206.45551,160.31554,154.18251,141.99112,95.0238,139.79114,145.01717,186.50328,112.96114,136.53252,145.1442,194.21016,207.3335,130.56934,164.16892,140.04798,107.23451,177.35148,108.99747,118.33128,129.78199,366.99674,138.90963,162.24106,264.33863,126.72482,159.12543,103.26043,185.46615,93.57061,153.33029,101.56047,106.08691,121.25006,166.61561,178.01999,85.62632,132.79987,136.0745,138.56767,102.87622,130.37878,196.9527,121.66053,93.16295,122.31901,196.65372,138.06635,161.82438,171.55432,147.58841,115.62409,124.5978,134.51349,119.70154,150.17595,148.42945,126.81231,101.56221,122.30141
"HSPC102",254.47067,497.65074,328.18955,331.9536,396.21002,304.45638,429.99741,458.96455,479.9457,356.63139,559.56813,303.942,280.6225,246.4175,179.72276,537.2396,349.87473,410.68918,227.27302,174.90312,184.83998,422.34388,230.31885,317.73815,419.39415,158.06046,208.81311,176.68797,316.53207,488.89299,208.97777,358.70101,208.40646,392.93075,197.66355,471.48159,458.18272,381.86984,235.62624,126.31205,200.15107,385.44763,342.69529,385.37163,668.98966,276.50171,254.35248,221.01377,284.09477,252.33682,429.01103,422.59172,673.62981,521.09841,583.6848,520.4533,466.90578,362.00441,253.14122,574.82552,315.52608,577.79819,338.29949,127.55229,132.46536,532.32557,600.37655,175.28642,427.331,353.10903,264.32177,1051.42845,476.05278,580.26616,227.23647,478.36189,388.14581,310.18865,408.5022,485.83876,315.9668,400.90275
"IDI2-AS1",52.75487,24.23812,29.34187,22.48112,20.33801,23.85871,18.52871,13.79282,24.0741,15.3971,20.60176,19.38302,27.12903,27.93283,20.01838,26.10325,24.08271,23.15984,23.26486,21.57005,32.4062,17.6645,25.17633,26.39604,20.07049,10.42444,16.03814,28.85409,30.00487,43.03813,24.89921,17.78025,32.48432,34.38563,42.02095,34.88006,33.72596,25.58773,25.3329,38.4945,18.46869,25.77886,19.54668,59.64221,15.90022,23.45965,64.72002,22.80642,24.8576,4.69113,30.74348,13.6476,44.22412,17.50453,27.90239,13.8729,32.12936,37.85724,16.95154,16.54134,22.99241,18.12876,21.19888,36.95249,40.2303,31.51185,32.44311,25.44102,43.79184,27.45096,31.00848,27.29845,26.68966,23.02924,27.05571,29.72463,21.20929,30.34982,36.19814,23.65321,25.34587,26.58835
"IGF2-AS",428.33392,342.46995,328.38517,306.38134,376.10023,347.76267,332.64862,268.85741,318.31718,270.91054,326.27226,329.57748,318.14456,290.66814,276.21315,306.08587,346.4608,281.94757,243.77389,297.46861,343.85008,292.97598,321.0008,355.41972,308.69762,325.67512,258.88844,379.7314,326.53079,364.69887,304.21676,262.1691,378.61246,380.30532,367.79413,273.65694,341.93402,319.0569,277.82837,310.93171,383.00174,251.49577,269.25061,550.44296,297.39664,328.63821,369.29786,221.69857,317.47852,227.51438,289.0525,162.25154,352.71952,263.19933,264.79024,195.83194,363.76285,283.67756,239.22494,306.35768,300.44181,300.41343,234.9202,286.09054,338.56801,231.27986,230.85537,329.13989,558.10314,177.94511,380.80951,325.53572,357.59862,343.92539,313.09181,253.49882,398.01195,207.94647,156.60498,403.4086,269.96998,181.76522
"IGF2BP2-AS1",45.71793,42.98287,33.13903,41.9318,27.69563,41.6842,24.14479,23.91257,30.33957,15.48517,26.2052,20.70913,31.82644,33.82017,17.97764,24.69786,28.77838,27.04907,19.47699,29.29809,39.68155,30.04239,38.30771,27.85453,27.74474,10.09107,19.99037,27.21781,27.42196,51.28415,12.94604,32.85911,29.96205,46.29433,55.80771,40.05373,41.66222,24.96368,25.5212,46.12225,29.35532,27.37115,20.86736,86.72632,19.9216,31.60849,78.27109,17.86479,29.17811,25.94162,34.22967,28.41041,48.90185,30.45892,25.5712,31.19847,47.24334,50.52168,16.36523,21.42792,29.88769,31.07994,3.92602,35.68843,43.55247,31.9382,40.00244,18.16365,51.4559,28.09915,48.13383,41.14062,33.29637,24.68672,26.63398,32.15052,25.58999,39.25581,40.57795,30.87263,34.06388,27.10621
